source_row_number,decision_id,exclusion_reason,excluded_on,listing_id,internal_id,category,listing_type,detail_url,property_type,offering_type,completion_status,title,price_egp,price_period,price_currency,location_full,city,town,district,subdistrict,lat,lon,bedrooms,bathrooms,area_value,area_unit,furnished,listing_level,is_premium,is_verified,is_featured,is_new_construction,is_direct_from_dev,is_exclusive,listed_date,images_count,has_view_360,video_url,reference,rera,description,amenities,payment_method,agent_id,agent_name,agent_email,agent_is_super,agent_languages,broker_id,broker_name,broker_email,broker_phone,contact_phone,contact_whatsapp,contact_email,scraped_at,duplicate_component_id,canonical_listing_id,canonical_selection_rule
7,D005,"Non-property project_recommendation placeholder with no listing ID, URL, property type, price, area, or location",2026-06-13,,,buy,project_recommendation,,,,,,,,EGP,,,,,,,,,,,sqm,,,False,False,False,False,False,False,,0,False,,,,,,,,,,False,,,,,,,,,2026-03-04T14:20:33.281007,,,
18646,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,YQ2VQDT2FRT03ZE4QBR6APBFE4,55252298.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-bait-alwatan-2Pmx06d7EzA.html,Apartment,Residential for Sale,off_plan_primary,"Limited offer- 169m² apt, 25% DP 5y - Bit Al Watan",4140500.0,sell,EGP,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",Cairo,New Cairo City,The 5th Settlement,Bait Alwatan,30.06067657470703,31.55145835876465,3,2,169.0,sqm,,standard,False,False,False,False,False,False,2026-02-28T11:53:27Z,10,False,,D104-169        28-2-2026,,"Limited-time offers! Now you can own a unit. With a downpayment as low as 25%. Installments up to 5 years. Flexible payment plans. Variety of spaces. Fits all needs. Close to service areas. Near all main roads. View zone available. --------------------- Prime area – Bit Al Watan, 2nd District Area: 169 m² Rooms: 3 Bathrooms: 2 View: Main street Finishing: Semi-finished (Plaster – Aluminum – Basic electrical & plumbing connections) 25% downpayment, remaining amount in 5-year installments Strategic location Bit Al Watan is an important residential district in New Cairo. Located on the Suez Road between Rehab Extension and Madinaty. Overlooks North 90 Street and Mohammed Bin Zayed Axis. Easy access to the New Administrative Capital. North: Suez Road South: Mohammed Bin Zayed Axis East: Ring Road West: Palm Hills & Al Marasem compounds Prime location with easy access to key areas. ------------------------- 2nd District – Bit Al Watan features Close to Al Qarnfol district and Al Marasem compound. About 1 km from Al Qarnfol district. 1st District is closest to Suez Road. Easy access to Madinaty and Rehab City directly. Highest construction quality compared to other district",Balcony | Covered Parking | Study | Security | Shared Spa | Shared Gym | Walk-in Closet | View of Landmark | Lobby in Building,cash | installments,37512.0,لوفيرا للتطوير العقارى,loverarealestate@gmail.com,False,,4352.0,Lovera Development,info@loveradevelopment.com,1050929000.0,201050928000.0,20221257340.0,loverarealestate@gmail.com,2026-03-04T16:15:54.383912,EX-0011-01,CSEZG5Q2KA7RCCW1PXC9D0RRKC,Latest listed_date; then completeness; images_count; scraped_at; stable source order
18412,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,BEG6759QW4MFJ07A8XFR6BTDYC,55254448.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-bait-alwatan-2Pn11uQyDcO.html,Apartment,Residential for Sale,off_plan_primary,"Limited offer- 169m² apt, 25% DP 5y - Bit Al Watan",4140500.0,sell,EGP,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",Cairo,New Cairo City,The 5th Settlement,Bait Alwatan,30.06067657470703,31.55145835876465,3,2,169.0,sqm,,standard,False,False,False,False,False,False,2026-02-28T12:49:54Z,10,False,,D104..169          28-2-2026,,"Limited-time offers! Now you can own a unit. With a downpayment as low as 25%. Installments up to 5 years. Flexible payment plans. Variety of spaces. Fits all needs. Close to service areas. Near all main roads. View zone available. --------------------- Prime area – Bit Al Watan, 2nd District Area: 169 m² Rooms: 3 Bathrooms: 2 View: Main street Finishing: Semi-finished (Plaster – Aluminum – Basic electrical & plumbing connections) 25% downpayment, remaining amount in 5-year installments Strategic location Bit Al Watan is an important residential district in New Cairo. Located on the Suez Road between Rehab Extension and Madinaty. Overlooks North 90 Street and Mohammed Bin Zayed Axis. Easy access to the New Administrative Capital. North: Suez Road South: Mohammed Bin Zayed Axis East: Ring Road West: Palm Hills & Al Marasem compounds Prime location with easy access to key areas. ------------------------- 2nd District – Bit Al Watan features Close to Al Qarnfol district and Al Marasem compound. About 1 km from Al Qarnfol district. 1st District is closest to Suez Road. Easy access to Madinaty and Rehab City directly. Highest construction quality compared to other district",Balcony | Covered Parking | Study | Security | Shared Spa | Shared Gym | Walk-in Closet | View of Landmark | Lobby in Building,cash | installments,37512.0,لوفيرا للتطوير العقارى,loverarealestate@gmail.com,False,,4352.0,Lovera Development,info@loveradevelopment.com,1050929000.0,201050928000.0,20221257340.0,loverarealestate@gmail.com,2026-03-04T16:14:25.892870,EX-0011-01,CSEZG5Q2KA7RCCW1PXC9D0RRKC,Latest listed_date; then completeness; images_count; scraped_at; stable source order
17322,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,BRGWKJXYKAMGR3B6Q3ZN9GES6G,55500224.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-bait-alwatan-2PoTNs5SINs.html,Apartment,Residential for Sale,off_plan_primary,"Limited offer- 169m² apt, 25% DP 5y - Bit Al Watan",4140500.0,sell,EGP,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",Cairo,New Cairo City,The 5th Settlement,Bait Alwatan,30.06067657470703,31.55145835876465,3,2,169.0,sqm,,standard,False,False,False,False,False,False,2026-03-01T09:54:15Z,10,False,,D104-169      3-1-2026,,"Limited-time offers! Now you can own a unit. With a downpayment as low as 25%. Installments up to 5 years. Flexible payment plans. Variety of spaces. Fits all needs. Close to service areas. Near all main roads. View zone available. --------------------- Prime area – Bit Al Watan, 2nd District Area: 169 m² Rooms: 3 Bathrooms: 2 View: Main street Finishing: Semi-finished (Plaster – Aluminum – Basic electrical & plumbing connections) 25% downpayment, remaining amount in 5-year installments Strategic location Bit Al Watan is an important residential district in New Cairo. Located on the Suez Road between Rehab Extension and Madinaty. Overlooks North 90 Street and Mohammed Bin Zayed Axis. Easy access to the New Administrative Capital. North: Suez Road South: Mohammed Bin Zayed Axis East: Ring Road West: Palm Hills & Al Marasem compounds Prime location with easy access to key areas. ------------------------- 2nd District – Bit Al Watan features Close to Al Qarnfol district and Al Marasem compound. About 1 km from Al Qarnfol district. 1st District is closest to Suez Road. Easy access to Madinaty and Rehab City directly. Highest construction quality compared to other district",Balcony | Covered Parking | Study | Security | Shared Spa | Shared Gym | Walk-in Closet | View of Landmark | Lobby in Building,cash | installments,37512.0,لوفيرا للتطوير العقارى,loverarealestate@gmail.com,False,,4352.0,Lovera Development,info@loveradevelopment.com,1050929000.0,201050928000.0,20221257340.0,loverarealestate@gmail.com,2026-03-04T16:07:52.608640,EX-0011-01,CSEZG5Q2KA7RCCW1PXC9D0RRKC,Latest listed_date; then completeness; images_count; scraped_at; stable source order
16712,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,4MCNKYD4KN7D5Q46ZWDTV7N7PC,55503946.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-bait-alwatan-2PoaxTCCzAW.html,Apartment,Residential for Sale,off_plan_primary,"Limited offer- 169m² apt, 25% DP 5y- Bit Al Watan",4140500.0,sell,EGP,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",Cairo,New Cairo City,The 5th Settlement,Bait Alwatan,30.06067657470703,31.55145835876465,3,2,169.0,sqm,,standard,False,False,False,False,False,False,2026-03-01T11:40:24Z,10,False,,D104_169        1-3-2026,,"Limited-time offers! Now you can own a unit. With a downpayment as low as 25%. Installments up to 5 years. Flexible payment plans. Variety of spaces. Fits all needs. Close to service areas. Near all main roads. View zone available. --------------------- Prime area – Bit Al Watan, 2nd District Area: 169 m² Rooms: 3 Bathrooms: 2 View: Main street Finishing: Semi-finished (Plaster – Aluminum – Basic electrical & plumbing connections) 25% downpayment, remaining amount in 5-year installments Strategic location Bit Al Watan is an important residential district in New Cairo. Located on the Suez Road between Rehab Extension and Madinaty. Overlooks North 90 Street and Mohammed Bin Zayed Axis. Easy access to the New Administrative Capital. North: Suez Road South: Mohammed Bin Zayed Axis East: Ring Road West: Palm Hills & Al Marasem compounds Prime location with easy access to key areas. ------------------------- 2nd District – Bit Al Watan features Close to Al Qarnfol district and Al Marasem compound. About 1 km from Al Qarnfol district. 1st District is closest to Suez Road. Easy access to Madinaty and Rehab City directly. Highest construction quality compared to other district",Balcony | Covered Parking | Study | Security | Shared Spa | Shared Gym | Walk-in Closet | View of Landmark | Lobby in Building,cash | installments,37512.0,لوفيرا للتطوير العقارى,loverarealestate@gmail.com,False,,4352.0,Lovera Development,info@loveradevelopment.com,1050929000.0,201050928000.0,20221257340.0,loverarealestate@gmail.com,2026-03-04T16:04:20.653279,EX-0011-01,CSEZG5Q2KA7RCCW1PXC9D0RRKC,Latest listed_date; then completeness; images_count; scraped_at; stable source order
14942,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,YQH42RWPZZMPNHXF8XDG6TRP5G,55748315.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-bait-alwatan-2Pq8g7tWO6S.html,Apartment,Residential for Sale,off_plan_primary,"Limited offer- 169m² apt, 25% DP 5y- Bit Al Watan",4140500.0,sell,EGP,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",Cairo,New Cairo City,The 5th Settlement,Bait Alwatan,30.06067657470703,31.55145835876465,3,2,169.0,sqm,,standard,False,False,False,False,False,False,2026-03-02T09:59:38Z,10,False,,D104_169        2-3-2026,,"Limited-time offers! Now you can own a unit. With a downpayment as low as 25%. Installments up to 5 years. Flexible payment plans. Variety of spaces. Fits all needs. Close to service areas. Near all main roads. View zone available. --------------------- Prime area – Bit Al Watan, 2nd District Area: 169 m² Rooms: 3 Bathrooms: 2 View: Main street Finishing: Semi-finished (Plaster – Aluminum – Basic electrical & plumbing connections) 25% downpayment, remaining amount in 5-year installments Strategic location Bit Al Watan is an important residential district in New Cairo. Located on the Suez Road between Rehab Extension and Madinaty. Overlooks North 90 Street and Mohammed Bin Zayed Axis. Easy access to the New Administrative Capital. North: Suez Road South: Mohammed Bin Zayed Axis East: Ring Road West: Palm Hills & Al Marasem compounds Prime location with easy access to key areas. ------------------------- 2nd District – Bit Al Watan features Close to Al Qarnfol district and Al Marasem compound. About 1 km from Al Qarnfol district. 1st District is closest to Suez Road. Easy access to Madinaty and Rehab City directly. Highest construction quality compared to other district",Balcony | Covered Parking | Study | Security | Shared Spa | Shared Gym | Walk-in Closet | View of Landmark | Lobby in Building,cash | installments,37512.0,لوفيرا للتطوير العقارى,loverarealestate@gmail.com,False,,4352.0,Lovera Development,info@loveradevelopment.com,1050929000.0,201050928000.0,20221257340.0,loverarealestate@gmail.com,2026-03-04T15:53:15.202784,EX-0011-01,CSEZG5Q2KA7RCCW1PXC9D0RRKC,Latest listed_date; then completeness; images_count; scraped_at; stable source order
14416,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,3KS4A4NP23S7QEHAEGHN3HTEBM,55750972.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-bait-alwatan-2PqErfOZVOi.html,Apartment,Residential for Sale,off_plan_primary,"Limited offer- 169m² apt, 25% DP 5y - Bit Al Watan",4140500.0,sell,EGP,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",Cairo,New Cairo City,The 5th Settlement,Bait Alwatan,30.06067657470703,31.55145835876465,3,2,169.0,sqm,,standard,False,False,False,False,False,False,2026-03-02T11:26:16Z,10,False,,D104-169      2-3-2026,,"Limited-time offers! Now you can own a unit. With a downpayment as low as 25%. Installments up to 5 years. Flexible payment plans. Variety of spaces. Fits all needs. Close to service areas. Near all main roads. View zone available. --------------------- Prime area – Bit Al Watan, 2nd District Area: 169 m² Rooms: 3 Bathrooms: 2 View: Main street Finishing: Semi-finished (Plaster – Aluminum – Basic electrical & plumbing connections) 25% downpayment, remaining amount in 5-year installments Strategic location Bit Al Watan is an important residential district in New Cairo. Located on the Suez Road between Rehab Extension and Madinaty. Overlooks North 90 Street and Mohammed Bin Zayed Axis. Easy access to the New Administrative Capital. North: Suez Road South: Mohammed Bin Zayed Axis East: Ring Road West: Palm Hills & Al Marasem compounds Prime location with easy access to key areas. ------------------------- 2nd District – Bit Al Watan features Close to Al Qarnfol district and Al Marasem compound. About 1 km from Al Qarnfol district. 1st District is closest to Suez Road. Easy access to Madinaty and Rehab City directly. Highest construction quality compared to other district",Balcony | Covered Parking | Study | Security | Shared Spa | Shared Gym | Walk-in Closet | View of Landmark | Lobby in Building,cash | installments,37512.0,لوفيرا للتطوير العقارى,loverarealestate@gmail.com,False,,4352.0,Lovera Development,info@loveradevelopment.com,1050929000.0,201050928000.0,20221257340.0,loverarealestate@gmail.com,2026-03-04T15:49:41.400164,EX-0011-01,CSEZG5Q2KA7RCCW1PXC9D0RRKC,Latest listed_date; then completeness; images_count; scraped_at; stable source order
360,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,4YFR32DJB12DG3VVVDX4HKH2E0,55760651.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-al-khamayel-city-2Pqaxew9qCm.html,Villa,Residential for Sale,completed_primary,Last ready to move Family House in Palm hills,8000000.0,sell,EGP,"Al Khamayel city, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Giza,Sheikh Zayed City,Sheikh Zayed Compounds,Al Khamayel city,30.040565490722656,30.99054336547852,3,3,60.0,sqm,,premium,True,False,False,False,False,False,2026-03-02T16:35:25Z,11,False,,4YFR,,"Family house for sale ready to move in The Crown Palm Hills, next to New Giza and near to Al Jazeera Club with 8,000,000 down payment and installments 7 years - Building area : 216 sqm - Garden area : 312 sqm 2 Bedrooms Master room with bathroom Nanny`s room with bathroom 2 Bathrooms Balcony Kitchen Reception 2 piece -Location: 3 minutes from Media Production City 4 minutes from Al Jazeera Club Near to New Giza 5 minutes from MSA university - Services : Club Gym International schools Landscape Green spaces Kids Area 24 hour security - For contact : 01117015200 - Palm Hills projects : Badya 6th of October Compound Golf Central Mall Hacienda Bay North Coast Capital Gardens Mostakbal City Palm Parks Compound 6 October Village Gate Compound Palm Hills New Cairo Golf Extension project Palm Valley Compound Palm Hills Resort Sokhna Casa Sheikh Zayed Compound Palm Hills El Alamein project Hacienda West Villaga",Balcony | Built in Wardrobes | Central A/C | Covered Parking | Maids Room | Private Garden | Private Pool | Study | View of Water | Shared Spa | Security | Shared Gym | Walk-in Closet | View of Landmark,cash | installments,56986.0,Arwa Ashraf,arwaashraff30@gmail.com,False,,2417.0,Property  Hills.,nohaosamastore@yahoo.com,201155468540.0,201117015200.0,201117015200.0,arwaashraff30@gmail.com,2026-03-04T14:23:45.064159,EX-0014-01,8BZGPSJBP385CXWZA7T584AJT0,Latest listed_date; then completeness; images_count; scraped_at; stable source order
18259,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,0G7W2F3YNGHAJXQGQMJ97E2GQW,55256751.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-nasr-city-10th-district-al-waha-city-street-5-2Pn5QTpjRxY.html,Apartment,Residential for Sale,off_plan_primary,for sale Apartment with installment in Nasr City,3910000.0,sell,EGP,"Street 5, Al Waha City, 10th District, Nasr City, Cairo",Cairo,Nasr City,10th District,Al Waha City,30.037973403930664,31.37485122680664,3,2,170.0,sqm,,standard,False,False,False,False,False,False,2026-02-28T13:51:23Z,11,False,,0G7W2F3YNGHAJXQGQMJ97E2GQW,,"for sale Apartment with installment in Nasr City Location: Al Waha, Nasr City – directly on a main street Unit Specifications: • 3 Bedrooms • 2 Bathrooms • Reception 3 pieces • Open unobstructed view Recreational Services: • Integrated sky roof • Gym and sports courts • Kids’ area • Swimming pools • Family gathering spaces Additional Advantages: • Extended green areas • Two-level garage • Security, guarding and cameras • 2 elevators from garage to all floors • No mortgage financing available. • Down payment of EGP 1,564,000 with a monthly installment of EGP 49,000 for 4 years • Contact me to live an integrated lifestyle that combines luxury and privacy",Balcony | Covered Parking | Security | Shared Spa | Children's Pool,installments,72440.0,asmaa awad,asmaa.ajwaa@gmail.com,False,,6392.0,Ajwaa For Real Estate,sharyrealestate2024@gmail.com,1554893006.0,201145564556.0,20221257340.0,asmaa.ajwaa@gmail.com,2026-03-04T16:13:33.094016,EX-0015-01,28FSQDXE166P56222VTND3DMJM,Latest listed_date; then completeness; images_count; scraped_at; stable source order
11815,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,290DV7MBAB7GWMEYYCNP3H66ZG,55996130.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-nasr-city-10th-district-al-waha-city-street-5-2PrnOPD4MVM.html,Apartment,Residential for Sale,off_plan_primary,for sale Apartment with installment in Nasr City,3910000.0,sell,EGP,"Street 5, Al Waha City, 10th District, Nasr City, Cairo",Cairo,Nasr City,10th District,Al Waha City,30.037973403930664,31.37485122680664,3,2,170.0,sqm,,standard,False,False,False,False,False,False,2026-03-03T09:57:01Z,11,False,,290DV7MBAB7GWMEYYCNP3H66ZG,,"for sale Apartment with installment in Nasr City Location: Al Waha, Nasr City – directly on a main street Unit Specifications: • 3 Bedrooms • 2 Bathrooms • Reception 3 pieces • Open unobstructed view Recreational Services: • Integrated sky roof • Gym and sports courts • Kids’ area • Swimming pools • Family gathering spaces Additional Advantages: • Extended green areas • Two-level garage • Security, guarding and cameras • 2 elevators from garage to all floors • No mortgage financing available. • Down payment of EGP 1,564,000 with a monthly installment of EGP 49,000 for 4 years • Contact me to live an integrated lifestyle that combines luxury and privacy",Balcony | Security | Shared Spa | Children's Pool,installments,72440.0,asmaa awad,asmaa.ajwaa@gmail.com,False,,6392.0,Ajwaa For Real Estate,sharyrealestate2024@gmail.com,1554893006.0,201145564556.0,20221257340.0,asmaa.ajwaa@gmail.com,2026-03-04T15:34:06.994360,EX-0015-01,28FSQDXE166P56222VTND3DMJM,Latest listed_date; then completeness; images_count; scraped_at; stable source order
18417,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,FMPW8192TTA83AS0SKGCYJNSWM,55254423.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-nasr-city-10th-district-al-waha-city-street-5-2Pn0w2jQDVA.html,Apartment,Residential for Sale,off_plan_primary,for sale Apartment with installment in Nasr City,3910000.0,sell,EGP,"Street 5, Al Waha City, 10th District, Nasr City, Cairo",Cairo,Nasr City,10th District,Al Waha City,30.037973403930664,31.37485122680664,3,2,170.0,sqm,,standard,False,False,False,False,False,False,2026-02-28T12:48:37Z,10,False,,FMPW8192TTA83AS0SKGCYJNSWM,,"for sale Apartment with installment in Nasr City Location: Al Waha, Nasr City – directly on a main street Unit Specifications: • 3 Bedrooms • 2 Bathrooms • Reception 3 pieces • Open unobstructed view Recreational Services: • Integrated sky roof • Gym and sports courts • Kids’ area • Swimming pools • Family gathering spaces Additional Advantages: • Extended green areas • Two-level garage • Security, guarding and cameras • 2 elevators from garage to all floors • No mortgage financing available. • Down payment of EGP 782,000 with a monthly installment of EGP 130,300 for 2 years • Contact me to live an integrated lifestyle that combines luxury and privacy",Balcony | Covered Parking | Security | Shared Spa | Children's Pool,installments,72440.0,asmaa awad,asmaa.ajwaa@gmail.com,False,,6392.0,Ajwaa For Real Estate,sharyrealestate2024@gmail.com,1554893006.0,201145564556.0,20221257340.0,asmaa.ajwaa@gmail.com,2026-03-04T16:14:25.892870,EX-0015-02,W68VPAXCKN6V8G9TPEG4WAW8W8,Latest listed_date; then completeness; images_count; scraped_at; stable source order
16730,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,1G0M45YSY2TEGZZ2CX7VG795KM,55503853.0,buy,property,https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-nasr-city-10th-district-al-waha-city-street-5-2PoalLqYsee.html,Apartment,Residential for Sale,off_plan_primary,for sale Apartment with installment in Nasr City,3910000.0,sell,EGP,"Street 5, Al Waha City, 10th District, Nasr City, Cairo",Cairo,Nasr City,10th District,Al Waha City,30.037973403930664,31.37485122680664,3,2,170.0,sqm,,standard,False,False,False,False,False,False,2026-03-01T11:37:34Z,11,False,,1G0M45YSY2TEGZZ2CX7VG795KM,,"for sale Apartment with installment in Nasr City Location: Al Waha, Nasr City – directly on a main street Unit Specifications: • 3 Bedrooms • 2 Bathrooms • Reception 3 pieces • Open unobstructed view Recreational Services: • Integrated sky roof • Gym and sports courts • Kids’ area • Swimming pools • Family gathering spaces Additional Advantages: • Extended green areas • Two-level garage • Security, guarding and cameras • 2 elevators from garage to all floors • No mortgage financing available. • Down payment of EGP 782,000 with a monthly installment of EGP 130,300 for 2 years • Contact me to live an integrated lifestyle that combines luxury and privacy",Balcony | Security | Shared Spa | Children's Pool,installments,72440.0,asmaa awad,asmaa.ajwaa@gmail.com,False,,6392.0,Ajwaa For Real Estate,sharyrealestate2024@gmail.com,1554893006.0,201145564556.0,20221257340.0,asmaa.ajwaa@gmail.com,2026-03-04T16:04:20.653783,EX-0015-02,W68VPAXCKN6V8G9TPEG4WAW8W8,Latest listed_date; then completeness; images_count; scraped_at; stable source order
